Movie,Year,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate Followers
The Admiral,-0.6458931135339586,7.1,-0.8128725500971481,-0.7927041811207357,-0.7192048182519452,-0.4520250204710682,-0.37228341117599173,0.02728254234940383,-0.8960689723328937,-0.8523400419979551,-0.512435133736936,-0.5653719996121617,-0.38197682169814445
The Amazing Spider-Man 2,-0.6458931135339586,6.8,-1.0548487860152425,1.6996949717734822,2.8909265961574424,1.4584434880690305,0.66383066089213,0.45698258435251365,-0.830498407337634,-0.4695069778637062,-0.3593616690486933,-0.33514312449849587,0.42944987018886654
The Babadook,-0.6458931135339586,6.9,-0.5708963141790537,-0.8134233916826925,-0.8613359762995588,-1.4561025163765473,-0.37228341117599173,-0.8321175416568158,0.7572579332441649,0.27269885448986414,0.16995025884696685,0.519519462254393,-0.38197682169814445
The Best of Me,-0.6458931135339586,6.6,-0.5708963141790537,-0.49161649342267166,-0.406516270547195,-1.5530912390526153,-0.37228341117599173,0.02728254234940383,0.5094188870517051,0.3710859778424319,-0.11605542517580235,-0.1666122752696074,-0.6170151256445785
The Book of Life,-0.6458931135339586,7.3,1.6068898090837955,-0.2006023714840224,0.04830343520516882,-1.5503001966734478,-0.37228341117599173,0.8866826263556234,0.4104104604716206,0.5435881536874868,0.1546429123781426,0.644157756155856,1.7970387227549658
The Boxtrolls,-0.6458931135339586,6.8,1.6068898090837955,-0.19314047092149295,0.23781164593532042,0.8583693765480354,-0.37228341117599173,0.3137492370181437,-0.2698477959732965,-0.5532821522035164,-0.2425424459971397,-0.46350814479568364,-0.3287616086465478
The Devil's Hand,-0.6458931135339586,4.8,0.39700862949332366,-0.824840223908372,-0.766581870934483,0.37900784792603104,-0.37228341117599173,-0.402417499653706,-0.845168842256852,-0.8421116776890248,-0.5051842854095981,-0.654813433109557,-0.38197682169814445
The Drop,-0.6458931135339586,7.1,1.1229373372476068,-0.6918441585172124,-0.6604572729255982,-0.9941850026243394,-0.37228341117599173,-0.5456508469880759,-0.1785555393084178,-0.39182011561254504,-0.423813654180585,-0.45729693413614225,-0.38197682169814445
The Equalizer,-0.6458931135339586,7.2,-1.0548487860152425,0.4436083770810217,0.1430575405702446,0.6992799609354924,-0.37228341117599173,-0.402417499653706,0.9064521066655625,0.41224296756169915,-0.08463508242400516,0.12117381862247487,-0.2070733466112344
The Expendables 3,-0.6458931135339586,6.1,-1.0548487860152425,-0.3361602317033077,0.8063362781257752,-1.4958748702796831,1.6999447329602517,-0.402417499653706,2.8223905481021174,1.8112559080387234,0.5292700759572628,1.3795650982455512,-0.28195843094065803
The Fault in Our Stars,-0.6458931135339586,7.9,-0.5708963141790537,0.7296478986446513,-0.6718277655694073,0.6553210434636055,-0.37228341117599173,0.6002159316868836,3.7416211628593685,3.524855993010961,3.2813698410890364,5.679627645917045,0.36392542140062084
The Fluffy Movie: Unity Through Laughter,-0.6458931135339586,7.0,0.638984865411418,-0.7898437859050994,-0.3686146284011647,-1.2572407468608686,-0.37228341117599173,-0.402417499653706,-0.9281671381314714,-0.8746963239874742,-0.5462724259311791,-0.6924947777774412,-0.43687694914715314
The Gambler,-0.6458931135339586,6.1,1.1229373372476068,-0.4070482870473377,-0.4254670916202102,-1.4868039825473889,-0.37228341117599173,-0.6888841943224459,0.3129728460278045,-0.4902884164596281,-0.18131306012184265,-0.37282446916638,0.012901588606447557
The Giver,-0.6458931135339586,6.5,-0.5708963141790537,-0.26402852626552287,-0.4254670916202102,-1.068845386267068,-0.37228341117599173,0.45698258435251365,-0.7950259428287452,-0.69753455995724,-0.42703625343717955,-0.45895325697868666,-0.5852196208859708
The Good Lie,-0.6458931135339586,7.4,-0.5708963141790537,-0.7910874359988543,-0.520221196985286,-1.2370056896119048,-0.37228341117599173,1.0299159736899934,-0.5924254551806816,-0.6066969435945969,-0.37708596495996355,-0.45936733768932275,-0.4504966738595671
The Hobbit: The Battle of the Five Armies,-0.6458931135339586,7.5,-0.8128725500971481,2.346393020526036,3.0235823436685463,1.1451489810074877,4.808286949164617,0.02728254234940383,-0.008001540881792286,0.2737541619185633,-0.3359978244383826,0.04498296786543438,-0.01681842923679245
The Homesman,-0.6458931135339586,6.6,-0.5708963141790537,-0.7946940212707436,-0.5960244812773466,-1.5558822814317825,-0.37228341117599173,-0.11595080498496611,-0.9240691076599138,-0.8703614457803561,-0.5462724259311791,-0.6895962128029886,-0.6222765048663861
The Hundred-Foot Journey,-0.6458931135339586,7.3,0.638984865411418,-0.15085636773382596,-0.48231955483925565,-0.14710364054702757,-0.37228341117599173,1.173149321024363,-0.9245154998011348,-0.8525835744815011,-0.537410277975544,-0.6713766615350006,-0.6234578170716828
The Hunger Games: Mockingjay - Part 1,-0.6458931135339586,6.8,-0.8128725500971481,3.3661860974050635,1.4696150156813057,1.3377309051700397,1.6999447329602517,-0.11595080498496611,-0.07260297529471543,0.3169405890007135,-0.2796023374479774,-0.2059499427800359,4.441397201707771
The Identical,-0.6458931135339586,5.0,-0.5708963141790537,-0.7898437859050994,-0.6718277655694073,0.37900784792603104,-0.37228341117599173,-0.402417499653706,-0.8505580081130231,-0.8158913469605765,-0.46893004377290914,-0.6461177381861991,-0.5637432807479577
The Imitation Game,-0.6458931135339586,8.1,0.8809611013295123,0.30805051686173635,-0.633926123423377,-1.0374461595014344,-0.37228341117599173,0.8866826263556234,-0.13948856635346715,0.07860346510373412,-0.3432486727657204,-0.18069101943123445,-0.38197682169814445
The Interview,-0.6458931135339586,6.7,-1.0548487860152425,-0.7489276978205628,-0.06540149123292215,-1.5042479974171854,-0.37228341117599173,-0.402417499653706,0.6871657975898366,0.20710743892148561,0.472068939152709,0.72738797899371,0.92075101712369
The Judge,-0.6458931135339586,7.5,1.1229373372476068,-0.23915552439042465,0.04830343520516882,0.5367017423489903,-0.37228341117599173,-0.11595080498496611,-0.5866537787811605,-0.48306361944776466,-0.4632904950738686,-0.5363863498676353,0.6736454498693464
The Legend of Hercules,-0.6458931135339586,4.2,-1.0548487860152425,-0.5911085009230646,0.427319856665472,-0.09058503236888733,-0.37228341117599173,-0.402417499653706,-0.7239324761118526,-0.7446986842706409,-0.03951869283168101,-0.5040880544380204,-0.3533786760245146
The Lego Movie,-0.6458931135339586,7.8,1.6068898090837955,2.3837025233386835,0.23781164593532042,1.075372921528302,-0.37228341117599173,-0.6888841943224459,-0.8169165563951457,-0.7251349080924487,-0.46248484525972,-0.5732395331142474,0.46923257123887285
The Loft,-0.6458931135339586,6.3,0.1550323935752293,-0.7505444429424443,-0.633926123423377,-0.27409606879914516,-0.37228341117599173,-0.11595080498496611,-0.8320009232940647,-0.8557494967675986,-0.5253255307633143,-0.6751033879307254,-0.6248885902141518
The Maze Runner,-0.6458931135339586,6.8,-1.0548487860152425,0.4436083770810217,-0.2549097019630737,-1.437960740911959,-0.37228341117599173,-0.11595080498496611,-0.1112905538818221,0.5961911701334142,-0.37547466533166624,0.4470553378930774,0.4795292703341686
The Monuments Men,-0.6458931135339586,6.1,-0.5708963141790537,0.14513235457984297,0.427319856665472,0.5925225899323386,-0.37228341117599173,-0.402417499653706,-0.928192586898103,-0.873365013077423,-0.5462724259311791,-0.6927846342748865,-0.6274012188092924
The November Man,-0.6458931135339586,6.3,-1.0548487860152425,-0.51400219511026,-0.6149753023503618,0.37831008733123916,-0.37228341117599173,-0.402417499653706,-0.4283624503328568,-0.6243124599044214,-0.4222023545522877,-0.4581250955574145,-0.5936675944618839
The Nut Job,-0.6458931135339586,5.8,1.6068898090837955,-0.026491358358334813,-0.10330313337895246,0.8325522345407367,-0.37228341117599173,-0.402417499653706,-0.34173277126868895,-0.6278030921685801,-0.10719327722016725,-0.46350814479568364,-0.38197682169814445
The One I Love,-0.6458931135339586,7.1,0.638984865411418,-0.8185472300689628,-0.8962054870739068,-1.544718111915113,-0.37228341117599173,-0.11595080498496611,-0.6131363366368048,-0.7688084001416909,-0.4278419032513282,-0.5939435686460518,-0.5754143551565869
The Other Woman,-0.6458931135339586,6.0,0.638984865411418,0.21850771011138273,-0.14120477552498278,0.677649382496945,-0.37228341117599173,-0.5456508469880759,1.2711378664403699,1.9719061696845417,1.251937959248598,0.7476779338148783,0.010795445609682519
The Purge: Anarchy,-0.6458931135339586,6.5,-1.0548487860152425,0.06429509848577372,-0.7286802287884527,0.39854514458020296,0.66383066089213,-0.8321175416568158,-0.6343252913517923,-0.5588833993250735,-0.39158766161463915,-0.3276896717070462,-0.6167359446895628
The Pyramid,-0.6458931135339586,4.7,2.3328185168380786,-0.7907143409707279,-0.7760572814709906,-1.0807073163785295,-0.37228341117599173,-0.402417499653706,0.13188409694088174,-0.1622501611232202,0.09260787668869688,0.15430027547336203,-0.5300152727818738
The Rover,-0.6458931135339586,6.4,1.1229373372476068,-0.8111102025083085,-0.6670900603011535,-1.5551845208369908,-0.37228341117599173,-0.402417499653706,-0.9301626330529363,-0.8746963239874742,-0.5470780757453277,-0.6924947777774412,-0.6259987615893355
The Salvation,-0.6458931135339586,6.8,-0.5708963141790537,-0.824840223908372,-0.6772797166714432,-1.5572778026213663,-0.37228341117599173,-0.402417499653706,-0.8650947071667793,-0.8612695663946404,-0.5382159277896926,-0.6688921772711841,-0.38197682169814445
The Theory of Everything,-0.6458931135339586,7.8,0.8809611013295123,-0.37844433489097473,-0.6149753023503618,-1.5482069148890722,-0.37228341117599173,0.7434492790212535,-0.09316090446975712,0.6056077594971913,-0.33680347425253127,0.1783169566902552,-0.6263820796147468
The Water Diviner,-0.6458931135339586,7.2,-0.5708963141790537,-0.7728057796206571,-0.47284414430274807,-1.3353899334775565,-0.37228341117599173,0.6002159316868836,-0.07872496175735859,-0.4717799477101352,-0.18856390844918045,0.17624655313707477,-0.18381216729140715
The Woman in Black 2: Angel of Death,-0.6458931135339586,4.9,-0.5708963141790537,-0.4953474437039364,-0.880286797372574,0.2568997438374564,0.66383066089213,-1.2618175836599257,-0.9301626330529363,-0.8737709005499996,-0.5462724259311791,-0.6891821320923525,-0.6275797729322404
Think Like a Man Too,-0.6458931135339586,5.7,0.638984865411418,-0.014054857420785698,-0.44441791269322534,-0.006156000399072887,0.66383066089213,-0.402417499653706,-0.3952123156197439,-0.39953197759150044,-0.27637973819138284,-0.5496369326079903,4.441397201707771
Transcendence,-0.6458931135339586,6.3,-0.5708963141790537,-0.5388751969853584,0.9958444888559268,0.8520895311949086,-0.37228341117599173,-0.402417499653706,2.741347132994869,2.0997607235461704,0.6283650030975463,2.127394861654329,-0.6269008928396165
Transformers: Age of Extinction,-0.6458931135339586,5.8,-1.0548487860152425,2.222028011150545,3.0235823436685463,1.3949472739429718,2.7360588050283736,-0.402417499653706,-0.8865760630167375,-0.8108583423006266,-0.25543284302351804,-0.5976702950417766,0.030429378657303278
Tusk,-0.6458931135339586,5.4,0.638984865411418,-0.8022802868426485,-0.8461753194411468,-1.245378816749407,-0.37228341117599173,-0.402417499653706,-0.8081027136579847,-0.8206808191369803,-0.4632904950738686,-0.5355581884463632,-0.5861556844400886
Unbroken,-0.6458931135339586,7.2,0.8809611013295123,0.6177193902067093,0.33256575130039623,0.6260150984823476,-0.37228341117599173,-0.402417499653706,0.7926898874714771,0.734923508260096,0.10952652278581844,0.7162077998065356,-0.5653516719498206
Veronica Mars,-0.6458931135339586,6.8,1.1229373372476068,-0.7836255354363248,-0.7855326920074982,-1.3556249907265203,-0.37228341117599173,1.0299159736899934,-0.8071556559854817,-0.7063017293648945,-0.4133402065966526,-0.5968421336205044,-0.03483765265356001
When the Game Stands Tall,-0.6458931135339586,6.6,-0.5708963141790537,-0.4505760403287596,-0.6149753023503618,-1.0046514115462173,-0.37228341117599173,-0.402417499653706,-0.8581001915624826,-0.8363480755784372,-0.5019616861530036,-0.6589542402159179,-0.49140265117451476
Whiplash,-0.6458931135339586,8.6,-0.5708963141790537,-0.6619965562670945,-0.8366999089046392,-1.5293673788296922,-0.37228341117599173,-0.11595080498496611,1.0816299901803672,0.5488646908309827,-0.03871304301753237,0.44995390286753,-0.4275163136059752
White God,-0.6458931135339586,6.9,-0.5708963141790537,-0.8214324982864741,-0.8520913816469988,-1.5572778026213663,-0.37228341117599173,1.173149321024363,-0.8876919135291438,-0.828717391093997,-0.5180746824359765,-0.6639232087435509,-0.38197682169814445
Wild,-0.6458931135339586,7.2,-0.8128725500971481,-0.3535713330158765,-0.6149753023503618,-0.818349332736792,-0.37228341117599173,-0.402417499653706,0.6209213596414249,-0.11662840920561038,-0.024211346362856743,-0.14093927121016983,-0.4454887338450369
Wild Tales,-0.6458931135339586,8.2,0.638984865411418,-0.7866102956613367,-0.8366999089046392,-1.5558822814317825,-0.37228341117599173,0.6002159316868836,-0.749932805807958,-0.7920251635730724,-0.5156577329935306,-0.5152682336251948,-0.38197682169814445
Winter's Tale,-0.6458931135339586,6.2,-0.5708963141790537,-0.8246348972778931,0.23781164593532042,0.5101868397468997,-0.37228341117599173,-0.402417499653706,-0.7439936349749946,-0.7685648676581449,-0.4858486898700307,-0.6146476041778564,-0.20473318772593987
Wish I Was Here,-0.6458931135339586,6.7,0.638984865411418,-0.7802676801831866,-0.7855326920074982,-1.511225603365104,-0.37228341117599173,-0.402417499653706,-0.7061544351693707,-0.7634506855036798,-0.48343174042758474,-0.6651654508754592,-0.20267899625642838
X-Men: Days of Future Past,-0.6458931135339586,8.1,-1.0548487860152425,2.085226500837505,2.8909265961574424,1.2295780129773022,5.844401021232739,0.02728254234940383,-0.9301626330529363,-0.8743391430116069,-0.5470780757453277,-0.6924947777774412,1.7773813881184921
Yves Saint Laurent,-0.6458931135339586,6.2,0.8809611013295123,-0.8159977473767652,-0.6718277655694073,-1.5572778026213663,-0.37228341117599173,-0.402417499653706,-0.7879426162225303,-0.8024970603655487,-0.5116294839227874,-0.6610246437690983,-0.5888234655693243
Jurassic World,1.5482437868530339,7.3,-1.0548487860152425,3.5278606095932017,1.9433855425066846,1.4235554583294379,2.7360588050283736,-0.25918415231933606,1.443500285385589,1.9455234839670625,0.31818982465031764,1.4218013307304322,0.8179162451477516
Avengers: Age of Ultron,1.5482437868530339,7.8,-1.0548487860152425,3.5278606095932017,3.0235823436685463,1.4249509795190216,0.66383066089213,2.6054827943680627,1.7610603826658822,1.6862425664851306,0.2497095904476828,0.898403312486415,1.7282380515273077
Furious 7,1.5482437868530339,7.4,-1.0548487860152425,3.5278606095932017,2.701418385427291,1.235160097735637,5.844401021232739,-2.837384404337995,-0.9156221945885732,-0.8482811672721892,-0.5406328772321386,-0.6767597107732698,2.1541469686509047
Inside Out,1.5482437868530339,8.6,1.6068898090837955,3.4656781049054564,2.4171560693320635,1.1946899832377094,-0.37228341117599173,-0.11595080498496611,-0.5572957699774422,-0.4990555858672827,-0.3359978244383826,-0.4875248260125768,-0.5740102598254102
Minions,1.5482437868530339,6.6,-1.0548487860152425,3.216948086154474,0.5031231409575326,1.442394994388818,0.66383066089213,-0.6888841943224459,-0.5824892698988103,-0.7446175067761256,0.06843838226423751,-0.673032984377545,-0.5697979738318801
Pitch Perfect 2,1.5482437868530339,6.7,0.638984865411418,1.4509649530224997,-0.34966380732814956,0.864649221901162,0.66383066089213,-0.25918415231933606,1.4618667641361027,2.357742801115857,0.25696043877502056,0.12986951354583273,1.0884386122877945
Mission: Impossible - Rogue Nation,1.5482437868530339,7.8,-0.5708963141790537,1.3017269417719104,1.9433855425066846,1.2016675891856279,3.7721728770964953,0.02728254234940383,1.3408887808768015,0.777054627913547,-0.024211346362856743,0.06982781050359975,0.9173729977727674
Home,1.5482437868530339,6.7,0.638984865411418,1.376345947397205,1.6591232264114573,1.028622961677248,-0.37228341117599173,-0.6888841943224459,1.754609639687366,1.1067164331402612,0.8023853629536537,0.7257316561511656,0.5581586088800634
Fifty Shades of Grey,1.5482437868530339,4.2,-0.5708963141790537,1.2395444370841648,-0.14120477552498278,0.9853618048001529,-0.37228341117599173,0.8866826263556234,3.7416211628593685,3.1756872358522212,10.699793329769765,3.083093141802424,-0.4069229154153837
The SpongeBob Movie: Sponge Out of Water,1.5482437868530339,6.1,0.638984865411418,1.1897984333339684,0.5031231409575326,0.9818730018261936,0.66383066089213,-0.402417499653706,0.5068511584348392,1.5124415507278306,0.9353175822881802,-0.1624714681632465,-0.5852430224748237
San Andreas,1.5482437868530339,6.4,-1.0548487860152425,1.0903064258335755,1.1853526995860784,1.0767684427178859,-0.37228341117599173,0.02728254234940383,2.3495532431316075,2.0885582293030565,1.233408013523179,2.437127233210124,1.650451170180119
Mad Max: Fury Road,1.5482437868530339,8.3,-1.0548487860152425,1.0778699248960264,1.9433855425066846,1.0244363981084967,2.7360588050283736,-0.9753508889911857,-0.22141230104113366,0.1826730130723743,-0.14667011811345088,0.041670322180345665,-0.448413932451655
Straight Outta Compton,1.5482437868530339,8.3,0.8809611013295123,0.8540129080201424,-0.3686146284011647,0.36505263603019394,-0.37228341117599173,0.3137492370181437,-0.7104963063742654,0.14833493289239397,-0.35613906979209875,-0.046942949895777505,-0.6152864502760115
Insurgent,1.5482437868530339,6.4,-0.8128725500971481,0.7918304033323968,1.1853526995860784,1.1451489810074877,0.66383066089213,-1.2618175836599257,-0.19481340596660232,-0.41528041152747247,4.08218575635279,-0.6655795315860953,0.36392542140062084
Spy,1.5482437868530339,7.3,-1.0548487860152425,0.5431003845814146,0.33256575130039623,1.0307162434616235,-0.37228341117599173,-0.402417499653706,0.7957382861601289,0.8093632707306444,0.05715928486615647,-0.003050394568352012,-0.5662877355039384
Trainwreck,1.5482437868530339,6.7,1.6068898090837955,0.480917879893669,-0.23595888089005856,0.6448546345417278,-0.37228341117599173,-0.25918415231933606,1.538945624955963,0.7406059328761684,1.5323040945723267,0.5306996414415674,-0.15699394646593232
Tomorrowland,1.5482437868530339,6.6,1.6068898090837955,0.3341671688305895,2.701418385427291,1.2128317587022976,-0.37228341117599173,-0.25918415231933606,-0.6713111784313825,-0.5331501335637171,-0.49390518801151717,-0.5893886808290548,-0.3479509115059626
Get Hard,1.5482437868530339,6.1,0.638984865411418,0.299344966205452,-0.14120477552498278,0.6567165646531893,-0.37228341117599173,0.45698258435251365,1.6861947854990913,1.2814104013372298,0.5953333607174518,0.2988144434853573,0.05947075042380788
Terminator Genisys,1.5482437868530339,6.8,-1.0548487860152425,0.28690846526790287,2.0381396478717604,1.0635109914168406,3.7721728770964953,-0.25918415231933606,-0.9089187817127865,-0.8535577044156849,-0.5366046281613954,-0.6668217737180036,0.27918850217999597
Ted 2,1.5482437868530339,6.6,0.638984865411418,0.18617280767375502,0.3894182145194417,0.8430186434626146,0.66383066089213,0.3137492370181437,0.8120005674002801,1.552380878029368,0.24568134137693956,0.038771757205893036,1.943064637197342
Paul Blart: Mall Cop 2,1.5482437868530339,4.3,-1.0548487860152425,0.05807684801699916,-0.3307129862551344,-1.4958748702796831,0.66383066089213,1.746082710361843,-0.3104892166026058,-0.15997719127679122,0.2062045004836559,-0.3235488646006853,-0.24966423832359408
Pixels,1.5482437868530339,5.6,-1.0548487860152425,0.05807684801699916,0.7684346359797449,1.0390893705991258,-0.37228341117599173,1.0299159736899934,0.45576613527878035,1.246422901201127,1.069861101251004,0.8462291429462677,-0.051218764850621434
Magic Mike XXL,1.5482437868530339,6.2,0.638984865411418,-0.00534930676450132,-0.6187654665649648,0.7823134717157232,0.66383066089213,0.6002159316868836,0.4007625214240456,0.6246844707082915,0.1441694647942102,-0.0390754163936918,1.3355593905748926
The Wedding Ringer,1.5482437868530339,6.7,0.638984865411418,-0.02276040807707008,-0.4633687337662405,0.5367017423489903,-0.37228341117599173,-1.5482842783286657,0.32250808339458265,-0.021001320666563468,-0.16197746458227516,-0.3802779219578296,-0.09380965656298113
Vacation,1.5482437868530339,6.3,-0.8128725500971481,-0.14215081707754157,-0.3117621651821192,0.821388065024067,3.7721728770964953,1.459616015693103,-0.26764699702225087,-0.05826179064909533,-0.1732565619803562,-0.33224455952404325,-0.07906665558562585
Fantastic Four,1.5482437868530339,4.0,-1.0548487860152425,-0.16951111914014963,1.37486091031623,1.2288802523825102,-0.37228341117599173,2.4622494470336926,1.0322874284946937,1.0868279469840079,2.2920318693144996,2.2632133347429666,-0.4221339481697979
Poltergeist,1.5482437868530339,5.0,2.3328185168380786,-0.23542457410915993,-0.23595888089005856,0.7020710033146599,-0.37228341117599173,-1.1185842363255556,0.017353480803298488,0.261252827763204,0.23359659416470988,0.22013910846450027,-0.627802626262887
Jupiter Ascending,1.5482437868530339,5.5,-1.0548487860152425,-0.23542457410915993,2.4361068904050787,0.6609031282219404,-0.37228341117599173,-0.402417499653706,0.08721138393209958,-0.01986483574334899,-0.09188593075134298,-0.002222233147079833,1.117456582465446
The Age of Adaline,1.5482437868530339,7.3,-0.5708963141790537,-0.2963634287031506,-0.4254670916202102,0.528328615211488,-0.37228341117599173,1.173149321024363,1.9350668438717586,3.1839673402927837,0.2625999874740611,0.7667256465041385,-0.44670561646539003
Max,1.5482437868530339,7.0,-1.0548487860152425,-0.30382532926568007,-0.520221196985286,0.4334331743197957,-0.37228341117599173,-0.402417499653706,-0.16561510115756167,0.6836193317264138,-0.04354694190242424,0.06982781050359975,-0.627802626262887
The Longest Ride,1.5482437868530339,7.2,-0.5708963141790537,-0.35978958348465107,-0.2549097019630737,0.7899888382584336,-0.37228341117599173,2.3190160996993225,-0.3095361862603831,0.20386033914087281,-0.24979329432447753,-0.4510857234766009,-0.5522643333838112
The Gift,1.5482437868530339,7.6,-1.0548487860152425,-0.3759570347034649,-0.8044835130805134,-0.40876386359397315,-0.37228341117599173,1.173149321024363,-0.27823757916036224,-0.30926260369046465,-0.32955262592519347,-0.23534967323519826,-0.2407746767660259
The Boy Next Door,1.5482437868530339,4.6,0.1550323935752293,-0.3846625853597493,-0.8234343341535285,0.2568997438374564,-0.37228341117599173,1.889316057696213,0.52024084522113,0.3542822364777607,0.1884802045723857,-0.07220187324457897,0.447937125382693
Hot Pursuit,1.5482437868530339,5.0,-1.0548487860152425,-0.39585543620354346,-0.23595888089005856,0.5367017423489903,-0.37228341117599173,-0.11595080498496611,0.8776752645936955,1.2843327911397815,0.34799886777381756,-0.1575024996356134,-0.2468560476612407
The DUFF,1.5482437868530339,6.6,0.638984865411418,-0.4020736866723181,-0.7381556393249603,0.23806020777807632,-0.37228341117599173,-0.11595080498496611,2.3911183501171256,3.524855993010961,1.131090487126301,1.0056502165411623,0.9428807296224774
Woman in Gold,1.5482437868530339,7.4,1.1229373372476068,-0.41077923732860244,-0.6907785866424224,-1.3786510903546514,-0.37228341117599173,2.3190160996993225,-0.9292713029857306,-0.8684131859119885,-0.5446611263028819,-0.6900102935136246,-0.47034122120686433
Entourage,1.5482437868530339,7.1,-0.5708963141790537,-0.4219720881723966,-0.3307129862551344,0.6099666048021349,-0.37228341117599173,0.45698258435251365,-0.4528085874953919,-0.3978272502066787,-0.294104034102653,-0.4303816879447965,-0.44389742580303665
Paper Towns,1.5482437868530339,6.9,-0.5708963141790537,-0.43440858910994573,-0.6718277655694073,0.5562390390031622,-0.37228341117599173,0.45698258435251365,-0.18959121518128932,1.0126317169970056,-0.17728481105109942,-0.2428031260266479,0.3508205316429717
The Lazarus Effect,1.5482437868530339,5.2,0.638984865411418,-0.5040529943602208,-0.8366999089046392,0.3015564219041351,-0.37228341117599173,0.6002159316868836,0.22258453994093055,-0.014182411127276593,0.009625945831386375,0.4412582079441721,-0.15863205768563846
Sinister 2,1.5482437868530339,5.5,-1.0548487860152425,-0.5886212007355548,-0.7097294077154376,0.3713324813833206,0.66383066089213,-5.845284698359763,1.9353608030944824,2.1182691922956636,0.9715718239248693,1.1124830398852734,-0.626968289415513
Ricki and the Flash,1.5482437868530339,6.1,-0.5708963141790537,-0.5326569465165838,-0.5581228391313163,-0.44016309035960666,-0.37228341117599173,3.1784161837055422,-0.7651841477777351,-0.5488985674996891,-0.44234359990600386,-0.5815211473269691,-0.627802626262887
Project Almanac,1.5482437868530339,6.4,0.638984865411418,-0.5475807476416427,-0.6718277655694073,0.45994807692188616,-0.37228341117599173,0.6002159316868836,0.7950877845232712,0.4270984490580027,0.22231749676662882,0.4611340820547044,-0.5689791522379156
Hitman: Agent 47,1.5482437868530339,5.9,0.638984865411418,-0.6246870534544472,-0.23595888089005856,0.7167239758052888,-0.37228341117599173,1.0299159736899934,2.4851164858462984,2.9146204134909524,2.3250635116945944,2.8590754773482994,-0.5793926252615875
Dope,1.5482437868530339,7.5,0.638984865411418,-0.6159815027981628,-0.8859720436944786,-0.16175661303765654,-0.37228341117599173,-0.11595080498496611,-0.9178585698766445,-0.8557494967675986,-0.5446611263028819,-0.6813145985902668,-0.3974284227859669
Hot Tub Time Machine 2,1.5482437868530339,5.1,0.638984865411418,-0.6719457570171338,-0.633926123423377,0.4508771891895921,0.66383066089213,0.8866826263556234,-0.9279726368436446,-0.8593213065262727,-0.5398272274179899,-0.6800723564583585,-0.18554926723196125
American Ultra,1.5482437868530339,6.5,-1.0548487860152425,-0.6893568583297026,-0.3686146284011647,0.37970560852082286,-0.37228341117599173,2.6054827943680627,-0.15281281345413397,-0.7229431157405352,-0.5212972816925711,-0.6146476041778564,-0.5920294832421777
The Gunman,1.5482437868530339,5.8,0.638984865411418,-0.6930878086109673,-0.14120477552498278,0.40622051112291335,-0.37228341117599173,0.02728254234940383,-0.12627078858258545,-0.5251135616067004,-0.2723514891206396,-0.3281037524176823,-0.27259779539948004
Mortdecai,1.5482437868530339,5.5,0.638984865411418,-0.7302729464142391,0.23781164593532042,0.2889967311978817,-0.37228341117599173,-0.6888841943224459,0.0690118802524439,0.20970511874597583,-0.1821187099359913,-0.16454187171642695,0.08427643460792947
Blackhat,1.5482437868530339,5.4,-0.5708963141790537,-0.7366155618923892,0.427319856665472,0.2324781230197415,-0.37228341117599173,0.17051588968377376,-0.3052979278910597,-0.3130779459326847,-0.27315713893478827,-0.3972552310939093,-0.3161247506659576
Me and Earl and the Dying Girl,1.5482437868530339,8.2,0.638984865411418,-0.7410927022299069,-0.7476310498614679,-1.534949463588027,-0.37228341117599173,1.746082710361843,0.11614585254830694,0.6184338036306118,-0.3037718318724368,-0.15543209608243297,-0.6277852388823694
The Vatican Tapes,1.5482437868530339,4.5,2.3328185168380786,-0.803648301945779,-0.7382503934303254,-1.2656138739983709,-0.37228341117599173,-0.6888841943224459,-0.5766132016198415,-0.5646470014356612,0.008014646203089084,-0.3732385498770161,-0.6274030909364007
Maggie,1.5482437868530339,5.6,-0.5708963141790537,-0.823285536926169,-0.8139589236170209,-1.5035502368223934,-0.37228341117599173,1.0299159736899934,0.38953909597694325,0.2905579032832345,-0.06368818725614038,0.32904233536179184,0.24785354069001422
Americons,1.5482437868530339,7.3,-0.5708963141790537,-0.823310409928044,-0.8234343341535285,-1.548904675483864,-0.37228341117599173,-0.402417499653706,-0.914410002316776,-0.8657343285929829,-0.5245198809491657,-0.687111728539172,-0.5981138963439434
Road Hard,1.5482437868530339,6.3,-0.5708963141790537,-0.8235964494496077,-0.8708113868360664,-1.5433225907255292,-0.37228341117599173,1.602849363027473,-0.9192818830389669,-0.8662213935600749,-0.5253255307633143,-0.6755174686413615,-0.35029107039125706
Ant-Man,1.5482437868530339,7.8,-1.0548487860152425,1.2768539398968122,1.5643691210463815,1.1318915297064425,-0.37228341117599173,2.175782752364953,1.5613706626216264,1.7679071259675425,1.6056182276598534,2.768391801718996,-0.38197682169814445
Southpaw,1.5482437868530339,7.7,-1.0548487860152425,-0.20930792214030677,-0.3307129862551344,0.3755190449520717,-0.37228341117599173,0.45698258435251365,2.049373614735501,2.4122940774301522,0.5671356172222491,1.14353909318298,-0.38197682169814445
